"pair_key","target_pair","method","method_key","source_seed","within_seed_rank","compound_id","canonical_smiles","predicted_target_1","predicted_target_2","min_predicted_activity","mean_predicted_activity","qed","sa","logp","source_file","BRD4","EGFR","PARP1","VEGFR2","target_1_vina","target_2_vina","dual_worst_vina","dual_mean_vina","dual_pass","nearest_train_similarity","average_novelty_1_minus_tanimoto","exact_training_structure_novel"
"pairB","PARP1/BRD4","CLOVER-Mol","own","42","9","CLV_BS42_09","O=C(NCc1nncn1-c1ccc(F)c(F)c1)Nc1ccc(F)cc1","7.730909824371338","7.366169929504394","7.366169929504394","7.548539876937866","0.762070964804515","2.1984319512362323","3.0063000000000013","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.3","","-10.1","","-10.1","-8.3","-8.3","-9.2","True","0.6666666666666666","0.33333333333333337","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","42","10","CLV_BS42_10","N#Cc1nncn1-c1ccc(CSc2nnnn2C2CC2)c(C(F)(F)F)c1","7.566355228424072","7.361430168151855","7.361430168151855","7.463892698287964","0.6158650438851118","3.0136941804615027","2.7714800000000013","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.3","","-9.1","","-9.1","-8.3","-8.3","-8.7","True","0.5151515151515151","0.48484848484848486","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","1","CLV_BS43_01","Cc1nncn1-c1cccc(C(=O)OCc2ccc(F)c(F)c2)c1","7.580540180206299","7.667015075683594","7.580540180206299","7.623777627944946","0.6898061039382145","2.279457238379159","3.2109200000000016","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.1","","-9.6","","-9.6","-9.1","-9.1","-9.35","True","0.492063492063492","0.507936507936508","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","2","CLV_BS43_02","Cc1nncn1-c1cccc(NC(=O)NCc2cnn(C)c2)c1","7.563204765319824","7.79372501373291","7.563204765319824","7.678464889526367","0.766101327375723","2.463609703043764","1.63092","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.7","","-9.3","","-9.3","-7.7","-7.7","-8.5","True","0.6551724137931034","0.3448275862068966","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","3","CLV_BS43_03","Cc1ccc(-n2cnnc2NCc2cccc(F)c2)cc1F","7.778409957885742","7.535914897918701","7.535914897918701","7.657162427902222","0.8020562829555081","2.3135673132307133","3.466020000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.1","","-9.0","","-9.0","-9.1","-9.0","-9.05","True","0.4833333333333333","0.5166666666666667","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","4","CLV_BS43_04","COc1ccc(CNC(=O)N2CCCC2c2nnc(C3CC3)n2C)cc1","7.664804935455322","7.502631664276123","7.502631664276123","7.583718299865723","0.8950640292106521","2.7784699824204413","2.7478000000000016","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.5","","-9.0","","-9.0","-7.5","-7.5","-8.25","True","0.6349206349206349","0.3650793650793651","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","5","CLV_BS43_05","Cc1ccc(CNC(=O)Nc2nncn2-c2ccc(F)c(F)c2)cc1","7.738329887390137","7.477145195007324","7.477145195007324","7.60773754119873","0.7642051426906709","2.309538560120304","3.175620000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-9.8","","-9.8","-7.9","-7.9","-8.850000000000001","True","0.5161290322580645","0.4838709677419355","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","6","CLV_BS43_06","COc1ccc(CNc2nncn2-c2cccc(F)c2)cc1","7.880449771881103","7.4665751457214355","7.4665751457214355","7.673512458801269","0.7864033713353598","2.1658697514175262","3.027100000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-8.9","","-8.9","-8.2","-8.2","-8.55","True","0.6140350877192983","0.38596491228070173","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","7","CLV_BS43_07","CCc1cccc(CCNC(=O)CSc2nncn2-c2cccc(F)c2)c1","7.523445129394531","7.457230091094971","7.457230091094971","7.490337610244751","0.6047809280535517","2.1924490387610973","3.419800000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-9.1","","-9.1","-7.9","-7.9","-8.5","True","0.6551724137931034","0.3448275862068966","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","8","CLV_BS43_08","Cc1cc(=O)[nH]nc1Oc1ccc(Cc2nnnn2C2CC2)cc1","7.4908552169799805","7.452486515045166","7.452486515045166","7.471670866012573","0.7679144657028243","2.672270262183998","1.7828199999999996","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.0","","-9.5","","-9.5","-8.0","-8.0","-8.75","True","0.45588235294117646","0.5441176470588236","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","9","CLV_BS43_09","COC(=O)c1ccc(-n2nnc3cc(C4CC4)nnc32)cc1C","7.633324146270752","7.426382541656494","7.426382541656494","7.529853343963623","0.6896240813189863","2.630549713802236","2.18292","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-8.5","","-8.5","-8.2","-8.2","-8.35","True","0.47619047619047616","0.5238095238095238","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","43","10","CLV_BS43_10","Cc1ccc(-n2cnnc2Cc2cscn2)cc1C","7.420670032501221","7.6820597648620605","7.420670032501221","7.551364898681641","0.7346747629250302","2.6416307617063346","2.931440000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-8.3","","-8.3","-7.9","-7.9","-8.100000000000001","True","0.45614035087719296","0.543859649122807","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","1","CLV_BS44_01","O=c1ccc(Cn2cc(-c3ccc(F)cc3F)nn2)cnc1C1CC1","7.731025218963623","7.6883864402771","7.6883864402771","7.709705829620361","0.7326374125099273","2.583628050911204","2.904200000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.9","","-9.4","","-9.4","-8.9","-8.9","-9.15","True","0.3970588235294117","0.6029411764705883","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","2","CLV_BS44_02","Cc1nncn1-c1cccc(CC(=O)NCc2cccnc2)c1","7.7663798332214355","7.674934864044189","7.674934864044189","7.7206573486328125","0.7802809061650205","2.286397407876244","1.82962","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.7","","-9.7","-8.2","-8.2","-8.95","True","0.7142857142857143","0.2857142857142857","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","3","CLV_BS44_03","Cc1nncn1-c1ccc(C(=O)N(C)Cc2cccnc2)c(F)c1","7.855064868927002","7.665599822998047","7.665599822998047","7.760332345962524","0.738670003034134","2.4586305415465795","2.3820200000000007","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.3","","-9.3","-8.2","-8.2","-8.75","True","0.6","0.4","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","4","CLV_BS44_04","Cc1nncn1-c1cccc(NC(=O)NCc2cccnc2)c1","7.792180061340332","7.65802001953125","7.65802001953125","7.725100040435791","0.7741988531541527","2.272096604202307","2.29242","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.4","","-9.4","-8.2","-8.2","-8.8","True","0.75","0.25","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","5","CLV_BS44_05","Cc1nncn1-c1cccc(NC(=O)N(C)Cc2ccncc2)c1","7.688435077667236","7.657080173492432","7.657080173492432","7.672757625579834","0.8009462346121536","2.4023083892743","2.634620000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.0","","-9.3","","-9.3","-8.0","-8.0","-8.65","True","0.6896551724137931","0.31034482758620685","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","6","CLV_BS44_06","Cc1nncn1-c1cccc(CNC(=O)NCc2cccc(F)c2)c1","7.771965026855469","7.62206506729126","7.62206506729126","7.697015047073364","0.750666103911789","2.258358928484336","2.714220000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.3","","-10.1","","-10.1","-8.3","-8.3","-9.2","True","0.6111111111111112","0.38888888888888884","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","7","CLV_BS44_07","Cc1nncn1-c1cccc(CNC(=O)CSc2ccc(F)cc2)c1","7.731160163879394","7.621029853820801","7.621029853820801","7.676095008850098","0.6895953048665937","2.287737774638181","3.123320000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.0","","-9.4","","-9.4","-8.0","-8.0","-8.7","True","0.5892857142857143","0.4107142857142857","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","8","CLV_BS44_08","Cc1nnc2n1CCN2Cc1nncn1-c1ccc(F)c(F)c1","7.677845001220703","7.615739822387695","7.615739822387695","7.646792411804199","0.7317149766927957","2.884595717029777","1.4656199999999993","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-9.3","","-9.3","-7.9","-7.9","-8.600000000000001","True","0.4166666666666667","0.5833333333333333","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","9","CLV_BS44_09","NC(=O)NCc1cnc(N2CCCC2)nc1-c1nncn1-c1cccc(F)c1","7.574429988861084","7.718989849090576","7.574429988861084","7.64670991897583","0.6930923718421774","2.753893014748133","1.6318999999999997","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.5","","-10.4","","-10.4","-8.5","-8.5","-9.45","True","0.4444444444444444","0.5555555555555556","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","44","10","CLV_BS44_10","Cc1nncn1-c1cccc(NC(=O)NCc2ccc3c(c2)COC3)c1","7.574009895324707","7.619593143463135","7.574009895324707","7.596801519393921","0.7587702684722653","2.5464952789373445","2.927620000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.7","","-10.9","","-10.9","-8.7","-8.7","-9.8","True","0.609375","0.390625","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","1","CLV_BS45_01","CCNC(=O)c1ccc(-n2cnnc2Cc2cccnc2)cc1C","7.686460018157959","7.687039852142334","7.686460018157959","7.686749935150146","0.7825001335940515","2.3584321350936985","2.3112200000000005","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.6","","-8.6","","-8.6","-8.6","-8.6","-8.6","True","0.492063492063492","0.507936507936508","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","2","CLV_BS45_02","O=C(COc1ccc(F)cc1)NCc1nncn1-c1ccc(F)c(F)c1","7.648739814758301","7.600781440734863","7.600781440734863","7.624760627746582","0.7310881384369188","2.207169822103994","2.3798000000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.1","","-9.1","-8.2","-8.2","-8.649999999999999","True","0.631578947368421","0.368421052631579","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","3","CLV_BS45_03","CCC(C)N(Cc1cnn(CC)c1)C(=O)NCc1nncn1-c1cccc(C)c1","7.604410171508789","7.5980401039123535","7.5980401039123535","7.601225137710571","0.6344900611998107","3.1400948217088773","3.3024200000000024","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.8","","-9.6","","-9.6","-6.8","-6.8","-8.2","False","0.5147058823529411","0.4852941176470589","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","4","CLV_BS45_04","COC(=O)c1cc(-n2cnnc2-c2cnn(C)c2)ccc1C","7.638529777526855","7.501619815826416","7.501619815826416","7.570074796676636","0.6886251532918751","2.500405739320751","1.7628199999999998","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-8.3","","-8.3","-7.9","-7.9","-8.100000000000001","True","0.4375","0.5625","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","5","CLV_BS45_05","CCc1cccc(-n2cnnc2C(=O)NCC(=O)Nc2nncs2)c1","7.489709854125977","7.549624919891357","7.489709854125977","7.519667387008667","0.6813460579804227","2.683139697715104","1.0496999999999994","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.6","","-9.8","","-9.8","-7.6","-7.6","-8.7","True","0.5333333333333333","0.4666666666666667","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","6","CLV_BS45_06","CC(=O)N(C)Cc1cccc(-n2cnnc2C2CCC2)c1","7.653944969177246","7.485770225524902","7.485770225524902","7.569857597351074","0.866526533241629","2.4409883401192616","2.513100000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.4","","-8.1","","-8.1","-7.4","-7.4","-7.75","True","0.46153846153846156","0.5384615384615384","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","7","CLV_BS45_07","COc1cccc(-n2cnnc2CCNC(=O)CCc2ccccc2)c1","7.573688507080078","7.465869903564453","7.465869903564453","7.519779205322266","0.6778606644112827","2.098774428734915","2.567400000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.0","","-9.7","","-9.7","-8.0","-8.0","-8.85","True","0.5873015873015873","0.4126984126984127","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","8","CLV_BS45_08","Fc1ccc(Cn2cc(-c3ccccc3F)nn2)cc1","7.43425989151001","7.484059810638428","7.43425989151001","7.459159851074219","0.7316274008530266","1.9104781296089453","3.271600000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-8.7","","-8.7","-7.9","-7.9","-8.3","True","0.65","0.35","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","9","CLV_BS45_09","Cc1ccc(-n2cnnc2Cc2ccc(N3CCCC3)nn2)cc1F","7.685579776763916","7.426654815673828","7.426654815673828","7.556117296218872","0.7319116820487899","2.5592305828573583","2.6958200000000003","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.7","","-9.7","","-9.7","-8.7","-8.7","-9.2","True","0.421875","0.578125","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","45","10","CLV_BS45_10","Cc1ccc(-n2cnnc2CN(C(=O)c2ccoc2)C(C)C)cc1C","7.404435157775879","7.4092302322387695","7.404435157775879","7.406832695007324","0.7137653277053289","2.675653433978841","3.5279400000000027","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.7","","-8.9","","-8.9","-7.7","-7.7","-8.3","True","0.5","0.5","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","1","CLV_BS46_01","COCc1cnn(C)c1-c1nncn1-c1ccc(C)c(C)c1","7.71028995513916","7.720399856567383","7.71028995513916","7.715344905853271","0.741892189877115","2.692375962645814","2.4310400000000003","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.9","","-8.1","","-8.1","-6.9","-6.9","-7.5","False","0.423728813559322","0.576271186440678","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","2","CLV_BS46_02","Cc1nncn1-c1cccc(NC(=O)NCc2cccnc2)c1","7.792180061340332","7.65802001953125","7.65802001953125","7.725100040435791","0.7741988531541527","2.272096604202307","2.29242","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.4","","-9.4","-8.2","-8.2","-8.8","True","0.75","0.25","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","3","CLV_BS46_03","O=C(NCc1nncn1-c1cccc(CO)c1)c1ccc(F)c(F)c1","7.728600025177002","7.589974880218506","7.589974880218506","7.659287452697754","0.7415653629026135","2.263023283847282","1.9677999999999995","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.8","","-9.4","","-9.4","-8.8","-8.8","-9.100000000000001","True","0.625","0.375","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","4","CLV_BS46_04","C=Cc1nncn1-c1cccc(CNC(=O)c2cnc(C(C)(C)C)cn2)c1","7.531778335571289","7.660109996795654","7.531778335571289","7.595944166183472","0.7541308488105272","2.857183451716564","2.9278000000000013","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-10.3","","-10.3","-8.2","-8.2","-9.25","True","0.4626865671641791","0.5373134328358209","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","5","CLV_BS46_05","Cc1cccc(-n2cnnc2SCC(=O)NCc2cccnc2)c1","7.669050216674805","7.512104988098144","7.512104988098144","7.590577602386475","0.6981835605870604","2.1496785182757314","2.37922","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.2","","-8.5","","-8.5","-7.2","-7.2","-7.85","True","0.7413793103448276","0.2586206896551724","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","6","CLV_BS46_06","O=C(NCc1nncn1-c1cccc(F)c1)C1(CCc2ccncc2)CC1","7.665605068206787","7.483345031738281","7.483345031738281","7.574475049972534","0.6987777258305947","2.627092234027371","2.8306000000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-10.2","","-10.2","-8.2","-8.2","-9.2","True","0.5076923076923077","0.49230769230769234","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","7","CLV_BS46_07","CC1=NCc2cc(-n3cnnc3SCc3cccc(F)c3)ccc2N1","7.636620044708252","7.477169990539551","7.477169990539551","7.556895017623901","0.7193290991023377","2.7914078220565166","4.042600000000003","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.9","","-10.1","","-10.1","-8.9","-8.9","-9.5","True","0.5806451612903226","0.4193548387096774","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","8","CLV_BS46_08","CC(NC(=O)NCc1cccnc1)c1nncn1-c1ccc(O)c(F)c1","7.628204822540283","7.464920043945312","7.464920043945312","7.546562433242798","0.6490132442811379","2.963671645622105","2.0674","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.8","","-9.3","","-9.3","-7.8","-7.8","-8.55","True","0.5373134328358209","0.4626865671641791","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","9","CLV_BS46_09","CSc1nncn1-c1cccc(CSc2nnnn2C2CC2)c1","7.497980117797852","7.429474830627441","7.429474830627441","7.4637274742126465","0.6356968282254742","2.624400622571997","2.602900000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.1","","-8.5","","-8.5","-8.1","-8.1","-8.3","True","0.6","0.4","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","46","10","CLV_BS46_10","O=C(CSc1nncn1-c1cccc(F)c1)NCc1ccccc1","7.707075119018555","7.422335147857666","7.422335147857666","7.56470513343811","0.6999819004277129","1.9950565402537543","2.814900000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.5","","-8.8","","-8.8","-7.5","-7.5","-8.15","True","0.7959183673469388","0.20408163265306123","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","1","CLV_BS47_01","COC(=O)Cc1nncn1-c1cccc(Cn2ncnc2C)c1","7.596014976501465","7.804378509521484","7.596014976501465","7.700196743011475","0.651329279850753","2.7282810317150936","0.9310199999999992","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.6","","-8.1","","-8.1","-7.6","-7.6","-7.85","True","0.4242424242424242","0.5757575757575758","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","2","CLV_BS47_02","COC(=O)CSc1nncn1-c1cccc(CCC(C)(C)O)c1","7.505038261413574","7.738749980926514","7.505038261413574","7.621894121170044","0.6175217834429522","2.443355638358449","2.2359","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.5","","-8.4","","-8.4","-7.5","-7.5","-7.95","True","0.6727272727272727","0.32727272727272727","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","3","CLV_BS47_03","Cc1ccc(-n2cnnc2SCc2nnc(C)n2CC2CC2)cc1C","7.540995121002197","7.481460094451904","7.481460094451904","7.511227607727051","0.6342582941946023","2.604330976154973","3.486360000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.2","","-9.6","","-9.6","-7.2","-7.2","-8.4","True","0.5666666666666667","0.43333333333333335","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","4","CLV_BS47_04","Cc1ccc(CSc2nncn2-c2cccc(F)c2)cc1F","7.7143402099609375","7.472499847412109","7.472499847412109","7.593420028686523","0.6774388699729673","2.1590486319120323","4.146220000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.6","","-9.6","-8.2","-8.2","-8.899999999999999","True","0.64","0.36","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","5","CLV_BS47_05","COc1ccc(CSc2nncn2-c2cccc(C(N)=O)c2)cc1","7.540413379669189","7.441834926605225","7.441834926605225","7.491124153137207","0.6976123263444326","2.069551198638848","2.6671000000000005","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.3","","-9.3","-8.2","-8.2","-8.75","True","0.8461538461538461","0.15384615384615385","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","6","CLV_BS47_06","Cc1cccc(C)c1NC(=O)Cc1nncn1-c1cccc(F)c1","7.386549949645996","7.4774699211120605","7.386549949645996","7.432009935379028","0.801518898257002","2.242490043809024","3.2044400000000017","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.5","","-9.9","","-9.9","-8.5","-8.5","-9.2","True","0.56","0.43999999999999995","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","7","CLV_BS47_07","Cc1nnnn1-c1nncn1-c1cccc(Cc2ccc(O)cc2)c1","7.358439922332764","7.568246841430664","7.358439922332764","7.463343381881714","0.6122998392349405","2.597007822056515","1.84782","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.2","","-10.5","","-10.5","-9.2","-9.2","-9.85","True","0.4528301886792453","0.5471698113207547","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","8","CLV_BS47_08","FC(F)(F)c1cccnc1-n1cc(-c2ccsc2C2CC2)nn1","7.3559250831604","7.663959980010986","7.3559250831604","7.509942531585693","0.7166292734156814","2.9257433232696908","4.287000000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.2","","-8.5","","-8.5","-7.2","-7.2","-7.85","True","0.43103448275862066","0.5689655172413793","True"
"pairB","PARP1/BRD4","CLOVER-Mol","own","47","9","CLV_BS47_09","CCOc1nncn1-c1cccc(CNC(=O)NC2CCCCC2)c1","7.344610214233398","7.745120048522949","7.344610214233398","7.544865131378174","0.8449635324770834","2.4816750507182643","2.7979000000000003","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/own_method/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.2","","-9.1","","-9.1","-7.2","-7.2","-8.15","True","0.5737704918032787","0.42622950819672134","True"
