smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
O=C(Cn1c(=S)n(-c2ccccc2)c(=O)c2ccccc21)Nc1cccc2ccccc12,6.85,1,0.0,6.85,6.85,2024,2024,1,1,O=C(Cn1c(=S)n(-c2ccccc2)c(=O)c2ccccc21)Nc1cccc2ccccc12,0.0
O=C(NC1CC1)c1ccc(N2CCN(Cc3ccc4cc(C(F)F)c(=O)[nH]c4c3F)CC2)c(F)n1,8.52,1,0.0,8.52,8.52,2024,2024,1,1,O=C(NC1CC1)c1ccc(N2CCN(Cc3ccc4ccc(=O)[nH]c4c3)CC2)cn1,0.0
O=C(NCCCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)c1ccc2nccn2c1,9.1,1,0.0,9.1,9.1,2025,2025,1,1,O=C(NCCCCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1)c1ccc2nccn2c1,0.0
O=C(NCCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)c1ccc2nccn2c1,8.74,1,0.0,8.74,8.74,2025,2025,1,1,O=C(NCCCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1)c1ccc2nccn2c1,0.0
O=C(NCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)c1ccc2nccn2c1,9.0,1,0.0,9.0,9.0,2025,2025,1,1,O=C(NCCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1)c1ccc2nccn2c1,0.0
O=C(NCCc1ccc(F)cc1)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,8.49,1,0.0,8.49,8.49,2024,2024,1,1,O=C(NCCc1ccccc1)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.0
O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H]2CCCN3CCC[C@@H]([C@H]23)[C@H]1CCCc1nc2cc(Br)c(Br)cc2[nH]1,7.05,1,0.0,7.05,7.05,2024,2024,1,1,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2CCCN3CCCC(C23)C1CCCc1nc2ccccc2[nH]1,0.0
O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H]2CCCN3CCC[C@@H]([C@H]23)[C@H]1CCCc1nc2cc(Cl)c(Cl)cc2[nH]1,6.55,1,0.0,6.55,6.55,2024,2024,1,1,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2CCCN3CCCC(C23)C1CCCc1nc2ccccc2[nH]1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(Cc2ccnc(Nc3cc(-c4ccc(F)c5ccoc45)c(F)cn3)c2)CC1,6.93,1,0.0,6.93,6.93,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4cccc5ccoc45)ccn3)c2)CC1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(Cc2ccnc(Nc3cc(-c4ccc(F)c5ccoc45)ncn3)c2)CC1,6.97,1,0.0,6.97,6.97,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4cccc5ccoc45)ncn3)c2)CC1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccc3c(OCCn4nc(-c5ccc(C(F)(F)F)cc5)ccc4=O)ccnc3c2)CC1,8.14,1,0.0,8.14,8.14,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc3c(OCCn4nc(-c5ccccc5)ccc4=O)ccnc3c2)CC1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccc3c(OCCn4nc(-c5ccccc5)ccc4=O)ccnc3c2)CC1,8.96,1,0.0,8.96,8.96,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc3c(OCCn4nc(-c5ccccc5)ccc4=O)ccnc3c2)CC1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccc3c(OCCn4nc(-c5cccnc5)ccc4=O)ccnc3c2)CC1,8.48,1,0.0,8.48,8.48,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc3c(OCCn4nc(-c5cccnc5)ccc4=O)ccnc3c2)CC1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccc3c(OCCn4nc(N5CCOCC5)ccc4=O)ccnc3c2)CC1,8.15,1,0.0,8.15,8.15,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc3c(OCCn4nc(N5CCOCC5)ccc4=O)ccnc3c2)CC1,0.0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccc3c(OCCn4ncccc4=O)ccnc3c2)CC1,9.05,1,0.0,9.05,9.05,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc3c(OCCn4ncccc4=O)ccnc3c2)CC1,0.0
O=C1NCC(c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)Nc2ccccc21,7.52,1,0.0,7.52,7.52,2024,2024,1,1,O=C1NCC(c2ccc(-c3ccccc3)cc2)Nc2ccccc21,0.0
O=C1N[C@H](C2CC2)[C@@H](C(=O)N2CCC(N3CCCCC3)CC2)c2ccc(F)cc21,4.66,1,0.0,4.66,4.66,2024,2024,1,1,O=C1NC(C2CC2)C(C(=O)N2CCC(N3CCCCC3)CC2)c2ccccc21,0.0
O=S(=O)(c1ccc(C(F)(F)F)cc1)N1C[C@@H]2CCCN3CCC[C@@H]([C@H]23)[C@H]1CCCc1nc2cc(Cl)ccc2n1S(=O)(=O)c1ccc(C(F)(F)F)cc1,4.84,1,0.0,4.84,4.84,2024,2024,1,1,O=S(=O)(c1ccccc1)N1CC2CCCN3CCCC(C23)C1CCCc1nc2ccccc2n1S(=O)(=O)c1ccccc1,0.0
O=S(=O)(c1cccc2ccccc12)N1C[C@@H]2CCCN3CCC[C@@H]([C@H]23)[C@H]1CCCc1nc2cc(F)ccc2n1S(=O)(=O)c1cccc2ccccc12,4.86,1,0.0,4.86,4.86,2024,2024,1,1,O=S(=O)(c1cccc2ccccc12)N1CC2CCCN3CCCC(C23)C1CCCc1nc2ccccc2n1S(=O)(=O)c1cccc2ccccc12,0.0
