smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
COC(=O)N1c2ccc3c(nc(Nc4cc(C(C)(C)C)[nH]n4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)n[nH]1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cc(C)nn4C)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)[nH]n1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cc(C)nn4C)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)[nH]n1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cc(C5CC5)nn4C)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1c(C2CC2)n[nH]c1Nc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(C#N)cc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(C)cc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(C)cc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(Cl)cc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(Cl)cc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(F)c(F)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(F)c(F)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(F)c(OC)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(F)c(OC)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(F)cc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(F)cc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(OC)cc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(OC)cc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(OC)cc4F)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(OC)cc4F)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc(OC)nc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cncc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)c1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc5c(C)n[nH]c5c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc2cn[nH]c2cc1Nc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc5c(C)n[nH]c5c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc2cn[nH]c2cc1Nc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc5cn[nH]c5c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc2cn[nH]c2cc1Nc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccc5cn[nH]c5c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc2cn[nH]c2cc1Nc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(C#N)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(C#N)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(C)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(C)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(Cl)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(Cl)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(F)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(F)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(OC)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4cccc(OC)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccccc4Cl)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccccc4OC)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccccc4OC)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccn(CC(C)(C)O)n4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)n[nH]1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccnc(C)c4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)ccn1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccncc4F)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)ccn1,0.0
COC(=O)N1c2ccc3c(nc(Nc4ccncc4F)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cc(Nc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)ccn1,0.0
COC(=O)N1c2ccc3c(nc(OCCC4CCCC4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc2c(nc(OCCC3CCCC3)n2C2CCCCC2)c2c1NCCC2,0.0
COC(=O)N1c2ccc3c(nc(OCCCc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(CCCOc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(OCCc4ccccc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(CCOc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(OCCc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(CCOc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(OCCn4cc(Cl)cn4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cnn(CCOc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)c1,0.0
COC(=O)N1c2ccc3c(nc(OCCn4cc(Cl)cn4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cnn(CCOc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)c1,0.0
COC(=O)N1c2ccc3c(nc(OCc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(COc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(Oc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Oc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc(S(=O)(=O)Cc4ccccc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,O=S(=O)(Cc1ccccc1)c1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(S(=O)(=O)Cc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,O=S(=O)(Cc1ccccc1)c1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(S(=O)(=O)c4ccccc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,O=S(=O)(c1ccccc1)c1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc(S(=O)(=O)c4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,O=S(=O)(c1ccccc1)c1nc2c3c(ccc2n1C1CCCCC1)NCCC3,0.0
COC(=O)N1c2ccc3c(nc([C@@H](C)Cc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(CCc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](C)OC4CCOCC4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc2c(nc(COC3CCOCC3)n2C2CCCCC2)c2c1NCCC2,0.0
COC(=O)N1c2ccc3c(nc([C@@H](C)Oc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(OCc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](C)c4ccccc4)n3C)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3[nH]2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](C)c4ccccc4)n3C3CCNCC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCNCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](C)c4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](CO)c4ccccc4)n3C3CCOCC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCOCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](O)c4cc(F)cc5cn[nH]c45)n3C3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)c2[nH]ncc2c1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](O)c4ccc5c(ccn5C)c4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1cc2cc(Cc3nc4c5c(ccc4n3C3CCCCC3)NCCC5)ccc2[nH]1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](O)c4ccccc4)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@@H](c4ccccc4)S(C)(=O)=O)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)Cc4ccccc4)n3C)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(CCc2nc3c4c(ccc3[nH]2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)Cc4ccccc4)n3[C@H]3CC[C@@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(CCc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)Cn4cc(Cl)cn4)n3C3CCC4(CC3)CNC4)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cnn(CCc2nc3c4c(ccc3n2C2CCC3(CC2)CNC3)NCCC4)c1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)Cn4cc(Cl)cn4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1cnn(CCc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)c1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)Oc4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,6.26,1,0.0,6.26,6.26,2022,2022,1,1,c1ccc(OCc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)c4ccccc4)n3C)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3[nH]2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)c4ccccc4)n3C3CCNCC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCNCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](C)c4ccccc4)n3[C@H]3CC[C@H](C(=O)O)CC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)N1c2ccc3c(nc([C@H](CO)c4ccccc4)n3C3CCOCC3)c2CC[C@@H]1C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCOCC2)NCCC4)cc1,0.0
COC(=O)NC[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-c2c(C)noc21,7.07,1,0.0,7.07,7.07,2013,2013,1,1,c1ccc(C2=NCc3oncc3-c3sccc32)cc1,0.0
COC(=O)NS(=O)(=O)Nc1ccc(NC(C)C)nc1Nc1ccc2[nH]nnc2c1,5.97,1,0.0,5.97,5.97,2022,2022,1,1,c1ccc(Nc2ccc3[nH]nnc3c2)nc1,0.0
COC(=O)[C@@H](Cc1cnc[nH]1)N[C@@]1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,6.58,2,0.0,6.58,6.58,2016,2016,1,2,O=C1Nc2ccc(-c3cnoc3)cc2C1(NCCc1cnc[nH]1)c1ccccc1,0.0
COC(=O)[C@@H]1CCCN1C1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,6.72,2,0.0,6.72,6.72,2016,2016,1,2,O=C1Nc2ccc(-c3cnoc3)cc2C1(c1ccccc1)N1CCCC1,0.0
COC(=O)[C@@H]1CCC[C@@H](n2c(Cc3ccccc3)nc3c4c(ccc32)N(C(=O)OC)[C@@H](C)CC4)C1,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)[C@@H]1CC[C@H](n2c(Cc3ccccc3)nc3c4c(ccc32)N(C(=O)OC)[C@@H](C)CC4)CC1(C)C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)[C@@H]1C[C@@H](O)CN1C1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,6.07,2,0.0,6.07,6.07,2016,2016,1,2,O=C1Nc2ccc(-c3cnoc3)cc2C1(c1ccccc1)N1CCCC1,0.0
COC(=O)[C@@H]1C[C@H](O)CN1C1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,6.34,2,0.0,6.34,6.34,2016,2016,1,2,O=C1Nc2ccc(-c3cnoc3)cc2C1(c1ccccc1)N1CCCC1,0.0
COC(=O)[C@H](Cc1cnc[nH]1)NC1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,7.05,2,0.0,7.05,7.05,2016,2016,1,2,O=C1Nc2ccc(-c3cnoc3)cc2C1(NCCc1cnc[nH]1)c1ccccc1,0.0
COC(=O)[C@H]1CCCN1[C@@]1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,6.66,2,0.0,6.66,6.66,2016,2016,1,2,O=C1Nc2ccc(-c3cnoc3)cc2C1(c1ccccc1)N1CCCC1,0.0
COC(=O)[C@H]1CC[C@@H](n2c(Cc3ccccc3)nc3c4c(ccc32)N(C(=O)OC)[C@@H](C)CC4)CC1(C)C,4.3,1,0.0,4.3,4.3,2022,2022,1,1,c1ccc(Cc2nc3c4c(ccc3n2C2CCCCC2)NCCC4)cc1,0.0
COC(=O)c1ccc(-c2ccc3c(c2)[C@H](Nc2ccc(C(C)(C)C)cc2)C[C@H](C)N3C(C)=O)cc1,6.2,1,0.0,6.2,6.2,2014,2014,1,1,c1ccc(NC2CCNc3ccc(-c4ccccc4)cc32)cc1,0.0
COC(=O)c1ccc(-c2ccc3c(c2)[C@H](Nc2ccc(F)cc2)C[C@H](C)N3C(C)=O)cc1,6.1,1,0.0,6.1,6.1,2014,2014,1,1,c1ccc(NC2CCNc3ccc(-c4ccccc4)cc32)cc1,0.0
COC(=O)c1ccc(-c2ccc3c(c2)[C@H](Nc2ccc(S(C)(=O)=O)cc2)C[C@H](C)N3C(C)=O)cc1,6.2,1,0.0,6.2,6.2,2014,2014,1,1,c1ccc(NC2CCNc3ccc(-c4ccccc4)cc32)cc1,0.0
COC(=O)c1ccc(-c2ccc3c(c2)[C@H](Nc2ccccc2)C[C@H](C)N3C(C)=O)cc1,5.9,1,0.0,5.9,5.9,2014,2014,1,1,c1ccc(NC2CCNc3ccc(-c4ccccc4)cc32)cc1,0.0
COC(=O)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,5.96,2,0.1838477631085022,5.83,6.09,2016,2016,1,2,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)csc12,0.2599999999999998
COC(=O)c1ccc(-c2nc(=O)n(Cc3c(C)noc3C)c3sc4c(c23)CCC(C(C)(C)C)C4)cc1,5.82,1,0.0,5.82,5.82,2019,2019,1,1,O=c1nc(-c2ccccc2)c2c3c(sc2n1Cc1cnoc1)CCCC3,0.0
COC(=O)c1ccc(/C=C(/C(=O)N2CC(=O)Nc3ccccc32)c2ccccc2)cc1,4.6,1,0.0,4.6,4.6,2015,2015,1,1,O=C1CN(C(=O)C(=Cc2ccccc2)c2ccccc2)c2ccccc2N1,0.0
COC(=O)c1ccc(Cn2c(C)nc3ncc(-c4cn(C)c(=O)c5[nH]ccc45)cc32)cc1,6.7,2,0.0,6.7,6.7,2022,2022,1,2,O=c1[nH]cc(-c2cnc3ncn(Cc4ccccc4)c3c2)c2cc[nH]c12,0.0
COC(=O)c1ccc(Cn2cnc3ccc(-c4c(C)noc4C)cc32)cc1,5.9,1,0.0,5.9,5.9,2013,2013,1,1,c1ccc(Cn2cnc3ccc(-c4cnoc4)cc32)cc1,0.0
COC(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)[C@H](C)C(=O)N3C)c(OC2CCCC2)c1,6.6,1,0.0,6.6,6.6,2018,2018,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccccc3OC3CCCC3)ncc2N1,0.0
COC(=O)c1ccc(Oc2ccc(F)cc2F)c(-c2ccc3[nH]c(=O)c(C)nc3c2)c1,5.38,1,0.0,5.38,5.38,2023,2023,1,1,O=c1cnc2cc(-c3ccccc3Oc3ccccc3)ccc2[nH]1,0.0
