smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CC(C)(c1ccccc1)c1nnc([C@H]2CC[C@H](NC(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)o1,5.13,1,0.0,5.13,5.13,2016,2016,1,1,O=C(CCc1nc2ccccc2c(=O)[nH]1)NC1CCC(c2nnc(Cc3ccccc3)o2)CC1,0.0
CC(C)=CCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1C,7.7,1,0.0,7.7,7.7,2021,2021,1,1,O=C(c1cccc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)N1CCNCC1,0.0
CC(C)=CCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C,7.52,1,0.0,7.52,7.52,2021,2021,1,1,O=C(c1cccc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)N1CCNCC1,0.0
CC(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.68,1,0.0,8.68,8.68,2010,2010,1,1,O=C(c1cccc(Cc2c[nH]c(=O)c3cccn23)c1)N1CCNCC1,0.0
CC(C)C(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1C,8.21,1,0.0,8.21,8.21,2021,2021,1,1,O=C(c1cccc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)N1CCNCC1,0.0
CC(C)C(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C,8.16,1,0.0,8.16,8.16,2021,2021,1,1,O=C(c1cccc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)N1CCNCC1,0.0
CC(C)C(=O)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,7.42,1,0.0,7.42,7.42,2021,2021,1,1,O=c1cc(-c2ccccc2)oc2c(CN3CCNCC3)cccc12,0.0
CC(C)C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,6.43,1,0.0,6.43,6.43,2005,2005,1,1,c1ccc(Cc2nncc3ccccc23)cc1,0.0
CC(C)C1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.48,1,0.0,8.48,8.48,2016,2016,1,1,O=C1NN=C2CCCc3[nH]c4cccc1c4c32,0.0
CC(C)C1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.22,1,0.0,8.22,8.22,2016,2016,1,1,O=C1NN=C2CCCc3[nH]c4cccc1c4c32,0.0
CC(C)C1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,7.57,1,0.0,7.57,7.57,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CNCC4)nc2c1,0.0
CC(C)C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccccc1,5.38,1,0.0,5.38,5.38,2016,2016,1,1,O=c1[nH]nc2c3c(cccc13)NC(c1ccccc1)C2,0.0
CC(C)CC(=O)N1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1,6.3,1,0.0,6.3,6.3,2021,2021,1,1,O=C(c1ccc(-c2ccc3cccn3n2)cc1)N1CCNCC1,0.0
CC(C)CC1NCCc2cc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)sc21,6.62,1,0.0,6.62,6.62,2021,2021,1,1,c1cc2cc(-c3cc4c(s3)CNCC4)cnn2c1,0.0
CC(C)CC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,7.44,1,0.0,7.44,7.44,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CNCC4)nc2c1,0.0
CC(C)CC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4n3C)sc21,7.7,1,0.0,7.7,7.7,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CNCC4)nc2c1,0.0
CC(C)CC1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,6.73,1,0.0,6.73,6.73,2021,2021,1,1,c1cc2cc(-c3cc4c(s3)CCNC4)cnn2c1,0.0
CC(C)CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.15,1,0.0,7.15,7.15,2010,2010,1,1,O=c1[nH]c2ccc(OC3CCNCC3)cc2c2c1CSCC2,0.0
CC(C)CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.19,1,0.0,7.19,7.19,2012,2012,1,1,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCNCC1,0.0
CC(C)CCN1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,7.15,1,0.0,7.15,7.15,2021,2021,1,1,O=c1cc(-c2ccccc2)oc2c(CN3CCNCC3)cccc12,0.0
