smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCCC3)nc2N1C1CCCC1,6.07,1,0.0,6.07,6.07,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCCCC3)nc2N1C1CCCC1,5.97,1,0.0,5.97,5.97,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCCCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCC[C@H]3CO)nc2N1C1CCCC1,6.52,1,0.0,6.52,6.52,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C(C)=O)CC3)nc2N1C1CCCC1,6.66,1,0.0,6.66,6.66,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C(C)=O)CC3)nc2N1CC1CCCCC1,6.06,1,0.0,6.06,6.06,2024,2024,1,1,O=C1CN(CC2CCCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C(C)=O)CC3)nc2N1Cc1cc(C)cs1,6.24,1,0.0,6.24,6.24,2024,2024,1,1,O=C1CN(Cc2cccs2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C(C)=O)CC3)nc2N1Cc1cccs1,6.18,1,0.0,6.18,6.18,2024,2024,1,1,O=C1CN(Cc2cccs2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C(C)C)CC3)nc2N1C1CCCC1,6.1,1,0.0,6.1,6.1,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C)CC3)nc2N1C1CCCC1,6.86,1,0.0,6.86,6.86,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(C4CCCC4)CC3)nc2N1C1CCCC1,5.85,1,0.0,5.85,5.85,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCN(C5CCCC5)CC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(CC)CC3)nc2N1C1CCCC1,6.04,1,0.0,6.04,6.04,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(CCO)CC3)nc2N1C1CCCC1,6.09,1,0.0,6.09,6.09,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCN(S(C)(=O)=O)CC3)nc2N1C1CCCC1,5.77,1,0.0,5.77,5.77,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCOCC3)nc2N1C1CCCC1,5.77,1,0.0,5.77,5.77,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCOCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCSCC3)nc2N1C1CCCC1,7.01,1,0.0,7.01,7.01,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCSCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3C[C@@H](C)N[C@@H](C)C3)nc2N1C1CCCC1,6.09,1,0.0,6.09,6.09,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCNCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)N(C(=O)CN(CC)CC)CC4)nc2N1C1CCCC1,6.54,1,0.0,6.54,6.54,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CCN4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)N(C(=O)CN3CCC(O)CC3)CC4)nc2N1C1CCCC1,6.66,1,0.0,6.66,6.66,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CCN4C(=O)CN3CCCCC3)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)N(C(=O)CN3CCCC3)CC4)nc2N1C1CCCC1,6.81,1,0.0,6.81,6.81,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CCN4C(=O)CN3CCCC3)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)N(C(=O)CN3CCCCC3)CC4)nc2N1C1CCCC1,6.94,1,0.0,6.94,6.94,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CCN4C(=O)CN3CCCCC3)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)N(C(=O)CN3CCC[C@H]3CO)CC4)nc2N1C1CCCC1,6.7,1,0.0,6.7,6.7,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CCN4C(=O)CN3CCCC3)ncc2N1,0.0
